atlas,file,path,symmetry_n,drift_deg
symmetry_resonance_atlas,sym_n07_drift_2.82.png,/Users/tho2020/Documents/GitHub/NEXAH/ENGINE/nexah_kernel/demos/visuals/symmetry_resonance_atlas/sym_n07_drift_2.82.png,7,2.82
symmetry_resonance_atlas,sym_n08_drift_1.06.png,/Users/tho2020/Documents/GitHub/NEXAH/ENGINE/nexah_kernel/demos/visuals/symmetry_resonance_atlas/sym_n08_drift_1.06.png,8,1.06
symmetry_resonance_atlas,sym_n03_drift_5.29.png,/Users/tho2020/Documents/GitHub/NEXAH/ENGINE/nexah_kernel/demos/visuals/symmetry_resonance_atlas/sym_n03_drift_5.29.png,3,5.29
symmetry_resonance_atlas,sym_n16_drift_5.29.png,/Users/tho2020/Documents/GitHub/NEXAH/ENGINE/nexah_kernel/demos/visuals/symmetry_resonance_atlas/sym_n16_drift_5.29.png,16,5.29
symmetry_resonance_atlas,sym_n13_drift_4.24.png,/Users/tho2020/Documents/GitHub/NEXAH/ENGINE/nexah_kernel/demos/visuals/symmetry_resonance_atlas/sym_n13_drift_4.24.png,13,4.24
symmetry_resonance_atlas,sym_n06_drift_4.24.png,/Users/tho2020/Documents/GitHub/NEXAH/ENGINE/nexah_kernel/demos/visuals/symmetry_resonance_atlas/sym_n06_drift_4.24.png,6,4.24
symmetry_resonance_atlas,sym_n09_drift_2.47.png,/Users/tho2020/Documents/GitHub/NEXAH/ENGINE/nexah_kernel/demos/visuals/symmetry_resonance_atlas/sym_n09_drift_2.47.png,9,2.47
symmetry_resonance_atlas,sym_n19_drift_4.94.png,/Users/tho2020/Documents/GitHub/NEXAH/ENGINE/nexah_kernel/demos/visuals/symmetry_resonance_atlas/sym_n19_drift_4.94.png,19,4.94
symmetry_resonance_atlas,sym_n04_drift_3.88.png,/Users/tho2020/Documents/GitHub/NEXAH/ENGINE/nexah_kernel/demos/visuals/symmetry_resonance_atlas/sym_n04_drift_3.88.png,4,3.88
symmetry_resonance_atlas,sym_n11_drift_3.88.png,/Users/tho2020/Documents/GitHub/NEXAH/ENGINE/nexah_kernel/demos/visuals/symmetry_resonance_atlas/sym_n11_drift_3.88.png,11,3.88
symmetry_resonance_atlas,sym_n10_drift_1.76.png,/Users/tho2020/Documents/GitHub/NEXAH/ENGINE/nexah_kernel/demos/visuals/symmetry_resonance_atlas/sym_n10_drift_1.76.png,10,1.76
symmetry_resonance_atlas,sym_n05_drift_1.76.png,/Users/tho2020/Documents/GitHub/NEXAH/ENGINE/nexah_kernel/demos/visuals/symmetry_resonance_atlas/sym_n05_drift_1.76.png,5,1.76
symmetry_resonance_atlas,sym_n13_drift_5.65.png,/Users/tho2020/Documents/GitHub/NEXAH/ENGINE/nexah_kernel/demos/visuals/symmetry_resonance_atlas/sym_n13_drift_5.65.png,13,5.65
symmetry_resonance_atlas,sym_n06_drift_5.65.png,/Users/tho2020/Documents/GitHub/NEXAH/ENGINE/nexah_kernel/demos/visuals/symmetry_resonance_atlas/sym_n06_drift_5.65.png,6,5.65
symmetry_resonance_atlas,sym_n18_drift_1.76.png,/Users/tho2020/Documents/GitHub/NEXAH/ENGINE/nexah_kernel/demos/visuals/symmetry_resonance_atlas/sym_n18_drift_1.76.png,18,1.76
symmetry_resonance_atlas,sym_n11_drift_4.94.png,/Users/tho2020/Documents/GitHub/NEXAH/ENGINE/nexah_kernel/demos/visuals/symmetry_resonance_atlas/sym_n11_drift_4.94.png,11,4.94
symmetry_resonance_atlas,sym_n04_drift_4.94.png,/Users/tho2020/Documents/GitHub/NEXAH/ENGINE/nexah_kernel/demos/visuals/symmetry_resonance_atlas/sym_n04_drift_4.94.png,4,4.94
symmetry_resonance_atlas,sym_n19_drift_3.88.png,/Users/tho2020/Documents/GitHub/NEXAH/ENGINE/nexah_kernel/demos/visuals/symmetry_resonance_atlas/sym_n19_drift_3.88.png,19,3.88
symmetry_resonance_atlas,sym_n14_drift_2.47.png,/Users/tho2020/Documents/GitHub/NEXAH/ENGINE/nexah_kernel/demos/visuals/symmetry_resonance_atlas/sym_n14_drift_2.47.png,14,2.47
symmetry_resonance_atlas,sym_n15_drift_1.06.png,/Users/tho2020/Documents/GitHub/NEXAH/ENGINE/nexah_kernel/demos/visuals/symmetry_resonance_atlas/sym_n15_drift_1.06.png,15,1.06
symmetry_resonance_atlas,sym_n15_drift_2.47.png,/Users/tho2020/Documents/GitHub/NEXAH/ENGINE/nexah_kernel/demos/visuals/symmetry_resonance_atlas/sym_n15_drift_2.47.png,15,2.47
symmetry_resonance_atlas,sym_n18_drift_3.88.png,/Users/tho2020/Documents/GitHub/NEXAH/ENGINE/nexah_kernel/demos/visuals/symmetry_resonance_atlas/sym_n18_drift_3.88.png,18,3.88
symmetry_resonance_atlas,sym_n05_drift_4.94.png,/Users/tho2020/Documents/GitHub/NEXAH/ENGINE/nexah_kernel/demos/visuals/symmetry_resonance_atlas/sym_n05_drift_4.94.png,5,4.94
symmetry_resonance_atlas,sym_n10_drift_4.94.png,/Users/tho2020/Documents/GitHub/NEXAH/ENGINE/nexah_kernel/demos/visuals/symmetry_resonance_atlas/sym_n10_drift_4.94.png,10,4.94
symmetry_resonance_atlas,sym_n19_drift_1.76.png,/Users/tho2020/Documents/GitHub/NEXAH/ENGINE/nexah_kernel/demos/visuals/symmetry_resonance_atlas/sym_n19_drift_1.76.png,19,1.76
symmetry_resonance_atlas,sym_n07_drift_5.65.png,/Users/tho2020/Documents/GitHub/NEXAH/ENGINE/nexah_kernel/demos/visuals/symmetry_resonance_atlas/sym_n07_drift_5.65.png,7,5.65
symmetry_resonance_atlas,sym_n12_drift_5.65.png,/Users/tho2020/Documents/GitHub/NEXAH/ENGINE/nexah_kernel/demos/visuals/symmetry_resonance_atlas/sym_n12_drift_5.65.png,12,5.65
symmetry_resonance_atlas,sym_n14_drift_1.06.png,/Users/tho2020/Documents/GitHub/NEXAH/ENGINE/nexah_kernel/demos/visuals/symmetry_resonance_atlas/sym_n14_drift_1.06.png,14,1.06
symmetry_resonance_atlas,sym_n17_drift_5.29.png,/Users/tho2020/Documents/GitHub/NEXAH/ENGINE/nexah_kernel/demos/visuals/symmetry_resonance_atlas/sym_n17_drift_5.29.png,17,5.29
symmetry_resonance_atlas,sym_n07_drift_4.24.png,/Users/tho2020/Documents/GitHub/NEXAH/ENGINE/nexah_kernel/demos/visuals/symmetry_resonance_atlas/sym_n07_drift_4.24.png,7,4.24
symmetry_resonance_atlas,sym_n12_drift_4.24.png,/Users/tho2020/Documents/GitHub/NEXAH/ENGINE/nexah_kernel/demos/visuals/symmetry_resonance_atlas/sym_n12_drift_4.24.png,12,4.24
symmetry_resonance_atlas,sym_n09_drift_1.06.png,/Users/tho2020/Documents/GitHub/NEXAH/ENGINE/nexah_kernel/demos/visuals/symmetry_resonance_atlas/sym_n09_drift_1.06.png,9,1.06
symmetry_resonance_atlas,sym_n06_drift_2.82.png,/Users/tho2020/Documents/GitHub/NEXAH/ENGINE/nexah_kernel/demos/visuals/symmetry_resonance_atlas/sym_n06_drift_2.82.png,6,2.82
symmetry_resonance_atlas,sym_n13_drift_2.82.png,/Users/tho2020/Documents/GitHub/NEXAH/ENGINE/nexah_kernel/demos/visuals/symmetry_resonance_atlas/sym_n13_drift_2.82.png,13,2.82
symmetry_resonance_atlas,sym_n03_drift_0.35.png,/Users/tho2020/Documents/GitHub/NEXAH/ENGINE/nexah_kernel/demos/visuals/symmetry_resonance_atlas/sym_n03_drift_0.35.png,3,0.35
symmetry_resonance_atlas,sym_n16_drift_0.35.png,/Users/tho2020/Documents/GitHub/NEXAH/ENGINE/nexah_kernel/demos/visuals/symmetry_resonance_atlas/sym_n16_drift_0.35.png,16,0.35
symmetry_resonance_atlas,sym_n04_drift_1.76.png,/Users/tho2020/Documents/GitHub/NEXAH/ENGINE/nexah_kernel/demos/visuals/symmetry_resonance_atlas/sym_n04_drift_1.76.png,4,1.76
symmetry_resonance_atlas,sym_n11_drift_1.76.png,/Users/tho2020/Documents/GitHub/NEXAH/ENGINE/nexah_kernel/demos/visuals/symmetry_resonance_atlas/sym_n11_drift_1.76.png,11,1.76
symmetry_resonance_atlas,sym_n10_drift_3.88.png,/Users/tho2020/Documents/GitHub/NEXAH/ENGINE/nexah_kernel/demos/visuals/symmetry_resonance_atlas/sym_n10_drift_3.88.png,10,3.88
symmetry_resonance_atlas,sym_n05_drift_3.88.png,/Users/tho2020/Documents/GitHub/NEXAH/ENGINE/nexah_kernel/demos/visuals/symmetry_resonance_atlas/sym_n05_drift_3.88.png,5,3.88
symmetry_resonance_atlas,sym_n18_drift_4.94.png,/Users/tho2020/Documents/GitHub/NEXAH/ENGINE/nexah_kernel/demos/visuals/symmetry_resonance_atlas/sym_n18_drift_4.94.png,18,4.94
symmetry_resonance_atlas,sym_n08_drift_2.47.png,/Users/tho2020/Documents/GitHub/NEXAH/ENGINE/nexah_kernel/demos/visuals/symmetry_resonance_atlas/sym_n08_drift_2.47.png,8,2.47
symmetry_resonance_atlas,sym_n15_drift_5.65.png,/Users/tho2020/Documents/GitHub/NEXAH/ENGINE/nexah_kernel/demos/visuals/symmetry_resonance_atlas/sym_n15_drift_5.65.png,15,5.65
symmetry_resonance_atlas,sym_n17_drift_4.94.png,/Users/tho2020/Documents/GitHub/NEXAH/ENGINE/nexah_kernel/demos/visuals/symmetry_resonance_atlas/sym_n17_drift_4.94.png,17,4.94
symmetry_resonance_atlas,sym_n20_drift_3.18.png,/Users/tho2020/Documents/GitHub/NEXAH/ENGINE/nexah_kernel/demos/visuals/symmetry_resonance_atlas/sym_n20_drift_3.18.png,20,3.18
symmetry_resonance_atlas,sym_n07_drift_2.47.png,/Users/tho2020/Documents/GitHub/NEXAH/ENGINE/nexah_kernel/demos/visuals/symmetry_resonance_atlas/sym_n07_drift_2.47.png,7,2.47
symmetry_resonance_atlas,sym_n12_drift_2.47.png,/Users/tho2020/Documents/GitHub/NEXAH/ENGINE/nexah_kernel/demos/visuals/symmetry_resonance_atlas/sym_n12_drift_2.47.png,12,2.47
symmetry_resonance_atlas,sym_n20_drift_6.00.png,/Users/tho2020/Documents/GitHub/NEXAH/ENGINE/nexah_kernel/demos/visuals/symmetry_resonance_atlas/sym_n20_drift_6.00.png,20,6.0
symmetry_resonance_atlas,sym_n08_drift_4.24.png,/Users/tho2020/Documents/GitHub/NEXAH/ENGINE/nexah_kernel/demos/visuals/symmetry_resonance_atlas/sym_n08_drift_4.24.png,8,4.24
symmetry_resonance_atlas,sym_n18_drift_5.29.png,/Users/tho2020/Documents/GitHub/NEXAH/ENGINE/nexah_kernel/demos/visuals/symmetry_resonance_atlas/sym_n18_drift_5.29.png,18,5.29
symmetry_resonance_atlas,sym_n09_drift_2.82.png,/Users/tho2020/Documents/GitHub/NEXAH/ENGINE/nexah_kernel/demos/visuals/symmetry_resonance_atlas/sym_n09_drift_2.82.png,9,2.82
symmetry_resonance_atlas,sym_n06_drift_1.06.png,/Users/tho2020/Documents/GitHub/NEXAH/ENGINE/nexah_kernel/demos/visuals/symmetry_resonance_atlas/sym_n06_drift_1.06.png,6,1.06
symmetry_resonance_atlas,sym_n13_drift_1.06.png,/Users/tho2020/Documents/GitHub/NEXAH/ENGINE/nexah_kernel/demos/visuals/symmetry_resonance_atlas/sym_n13_drift_1.06.png,13,1.06
symmetry_resonance_atlas,sym_n19_drift_0.35.png,/Users/tho2020/Documents/GitHub/NEXAH/ENGINE/nexah_kernel/demos/visuals/symmetry_resonance_atlas/sym_n19_drift_0.35.png,19,0.35
symmetry_resonance_atlas,sym_n11_drift_0.35.png,/Users/tho2020/Documents/GitHub/NEXAH/ENGINE/nexah_kernel/demos/visuals/symmetry_resonance_atlas/sym_n11_drift_0.35.png,11,0.35
symmetry_resonance_atlas,sym_n04_drift_0.35.png,/Users/tho2020/Documents/GitHub/NEXAH/ENGINE/nexah_kernel/demos/visuals/symmetry_resonance_atlas/sym_n04_drift_0.35.png,4,0.35
symmetry_resonance_atlas,sym_n14_drift_2.82.png,/Users/tho2020/Documents/GitHub/NEXAH/ENGINE/nexah_kernel/demos/visuals/symmetry_resonance_atlas/sym_n14_drift_2.82.png,14,2.82
symmetry_resonance_atlas,sym_n15_drift_4.24.png,/Users/tho2020/Documents/GitHub/NEXAH/ENGINE/nexah_kernel/demos/visuals/symmetry_resonance_atlas/sym_n15_drift_4.24.png,15,4.24
symmetry_resonance_atlas,sym_n05_drift_5.29.png,/Users/tho2020/Documents/GitHub/NEXAH/ENGINE/nexah_kernel/demos/visuals/symmetry_resonance_atlas/sym_n05_drift_5.29.png,5,5.29
symmetry_resonance_atlas,sym_n10_drift_5.29.png,/Users/tho2020/Documents/GitHub/NEXAH/ENGINE/nexah_kernel/demos/visuals/symmetry_resonance_atlas/sym_n10_drift_5.29.png,10,5.29
symmetry_resonance_atlas,sym_n17_drift_3.88.png,/Users/tho2020/Documents/GitHub/NEXAH/ENGINE/nexah_kernel/demos/visuals/symmetry_resonance_atlas/sym_n17_drift_3.88.png,17,3.88
symmetry_resonance_atlas,sym_n16_drift_1.76.png,/Users/tho2020/Documents/GitHub/NEXAH/ENGINE/nexah_kernel/demos/visuals/symmetry_resonance_atlas/sym_n16_drift_1.76.png,16,1.76
symmetry_resonance_atlas,sym_n03_drift_1.76.png,/Users/tho2020/Documents/GitHub/NEXAH/ENGINE/nexah_kernel/demos/visuals/symmetry_resonance_atlas/sym_n03_drift_1.76.png,3,1.76
symmetry_resonance_atlas,sym_n08_drift_5.65.png,/Users/tho2020/Documents/GitHub/NEXAH/ENGINE/nexah_kernel/demos/visuals/symmetry_resonance_atlas/sym_n08_drift_5.65.png,8,5.65
