x,y,z,regime
2.44942630297441,5.178670176760824,1.213192122295139,TRANSITION
2.4907406275190587,5.27005535714375,1.2276674136060362,TRANSITION
2.5328114495196092,5.36292142437254,1.2427574072301963,TRANSITION
2.5756497338380515,5.457292470349166,1.2584830271769787,TRANSITION
2.6192666424940065,5.553192741134181,1.2748659032188288,TRANSITION
2.663673533622283,5.650646629607024,1.2919283937966344,TRANSITION
2.7088819575788676,5.749678658101505,1.3096936136149557,TRANSITION
2.7549036603131727,5.850313485061598,1.3281854510402524,TRANSITION
2.801750581736187,5.952575894429441,1.3474285933561154,TRANSITION
2.849434854593135,6.056490786301261,1.3674485517704056,TRANSITION
2.8979688021217904,6.162083162672242,1.3882716881443045,TRANSITION
2.947364933885558,6.269378106139018,1.40992524423495,TRANSITION
2.997635949499624,6.378400786822946,1.432437362776625,TRANSITION
3.0487947355131397,6.489176444040365,1.4558371165883397,TRANSITION
3.1008543637846375,6.60173037297164,1.4801545365498365,TRANSITION
3.15382808688124,6.716087899636582,1.5054206420518508,TRANSITION
3.20772933463155,6.832274359829727,1.5316674712180087,TRANSITION
3.262571716896746,6.950315101185186,1.5589281075118826,TRANSITION
3.318369019029768,7.070235457158304,1.5872367117763369,TRANSITION
3.375135199318378,7.192060728104811,1.6166285534666176,TRANSITION
3.4328843809479657,7.315816140696103,1.6471400436013206,TRANSITION
3.491630850775652,7.441526833373938,1.6788087669247567,TRANSITION
3.5513890591315214,7.56921784539687,1.7116735144629944,TRANSITION
3.6121736141377907,7.698914084216978,1.745774317804062,TRANSITION
3.6739992773814354,7.830640297712394,1.7811524834968466,TRANSITION
3.7368809519209205,7.964421016232738,1.8178506259547813,TRANSITION
3.8008336835845844,8.100280545909584,1.8559127048599109,TRANSITION
3.8658726566980652,8.238242939921921,1.8953840616710764,TRANSITION
3.932013186956347,8.378331958270705,1.9363114560130885,TRANSITION
3.9992707141830945,8.52057102678615,1.9787431019988535,TRANSITION
4.067660786446397,8.664983162523292,2.022728698489494,TRANSITION
4.137199063478119,8.811590972911441,2.068319475592994,TRANSITION
4.207901307363943,8.960416605595707,2.115568231840638,TRANSITION
4.279783373483779,9.111481698834965,2.164529372398394,TRANSITION
4.352861198666887,9.264807321133283,2.2152589440078905,TRANSITION
4.427150782415515,9.42041388447112,2.2678146617106165,TRANSITION
4.502668190917868,9.57832114244723,2.322255966999659,TRANSITION
4.57942954203086,9.738548116707973,2.378644061616294,TRANSITION
4.657450993601291,9.901113035439488,2.4370419468287494,TRANSITION
4.736748724559404,10.066033245424025,2.497514449951004,TRANSITION
4.817338915789079,10.23332512278222,2.5601282517364314,TRANSITION
4.89923775130416,10.403004056269813,2.6249519536968493,TRANSITION
4.982461397532861,10.575084351293343,2.6920561050792142,TRANSITION
5.067025988000675,10.749579152845216,2.7615132413937373,RIGHT_ATTRACTOR
5.152947596967556,10.926500330025531,2.8333978968609994,RIGHT_ATTRACTOR
5.240242221030607,11.105858387215756,2.90778663849601,RIGHT_ATTRACTOR
5.328925768335148,11.287662400681583,2.9847581209339964,RIGHT_ATTRACTOR
5.419014034122896,11.471919907878936,3.064393108522816,RIGHT_ATTRACTOR
5.510522677899406,11.65863680543348,3.146774496890434,RIGHT_ATTRACTOR
5.603467201610318,11.847817245119579,3.231987346784362,RIGHT_ATTRACTOR
5.697862926769983,12.039463525975473,3.3201189163884006,RIGHT_ATTRACTOR
5.793724968931337,12.233575979295587,3.4112586837929224,RIGHT_ATTRACTOR
5.8910682004822466,12.430152815327162,3.5054983309019128,RIGHT_ATTRACTOR
5.989907230690201,12.629190023411718,3.602931792323988,RIGHT_ATTRACTOR
6.090256377398192,12.830681245078921,3.7036552766343482,RIGHT_ATTRACTOR
