n,drift,score,closure_error,radial_variance,angular_irregularity
13,0.0,0.16342044144011722,1.552884555617546,0.307021239786811,7.61029873426492e-14
13,0.35294117647058826,0.258019882974776,0.8050461503196928,0.307021239786811,6.809091781214021e-14
13,0.7058823529411765,0.31839740672474715,0.560065746077069,0.307021239786811,7.592946170036004e-14
13,1.0588235294117647,0.17471169904249362,1.4210610992692132,0.307021239786811,6.549856198903709e-14
13,1.411764705882353,0.15767794603907173,1.6271697164511199,0.307021239786811,7.567453355901963e-14
13,1.7647058823529413,0.22051374358420994,1.0247776260696582,0.307021239786811,6.255839958900768e-14
13,2.1176470588235294,0.38320088215475323,0.3830218243752543,0.307021239786811,7.520944030481376e-14
13,2.4705882352941178,0.19077777927370593,1.260389579956901,0.307021239786811,5.966395120232679e-14
13,2.823529411764706,0.1555982765825335,1.6554248472667976,0.307021239786811,7.471007299115844e-14
13,3.1764705882352944,0.19489129814947606,1.223511185757809,0.307021239786811,5.63895316403303e-14
13,3.5294117647058827,0.3927665203933138,0.36183666496728695,0.307021239786811,7.404568763355599e-14
13,3.882352941176471,0.21448527180241297,1.0672643103951915,0.307021239786811,5.2891240443347036e-14
13,4.235294117647059,0.156970616840626,1.636695725997193,0.307021239786811,7.338560957133607e-14
13,4.588235294117648,0.1774743746356665,1.3913614723036827,0.307021239786811,4.939983436896803e-14
13,4.9411764705882355,0.33176821396795914,0.5178735552610071,0.307021239786811,7.256741129625578e-14
13,5.294117647058824,0.24920182970510113,0.8507599228273959,0.307021239786811,4.622589468487094e-14
13,5.647058823529412,0.16193351961610014,1.5716139505078741,0.307021239786811,7.400461250788509e-14
13,6.0,0.1659683707347803,1.5215708541102484,0.307021239786811,5.345300906399027e-14
14,0.0,0.1555805964350089,1.6556682942601817,0.307021239786811,6.601046156852629e-14
14,0.35294117647058826,0.1927942203763754,1.2421152068693746,0.307021239786811,8.06241882039921e-14
14,0.7058823529411765,0.3883389982816449,0.37151262390890427,0.307021239786811,6.26181692457445e-14
14,1.0588235294117647,0.21744111967566135,1.046138096491029,0.307021239786811,8.00024060445774e-14
14,1.411764705882353,0.15730571591458828,1.6321720748641666,0.307021239786811,5.893921153888093e-14
14,1.7647058823529413,0.17606376873199606,1.4064094726994292,0.307021239786811,7.921420291790387e-14
14,2.1176470588235294,0.32502044162034976,0.5387325664270056,0.307021239786811,5.547923077328309e-14
14,2.4705882352941178,0.25352665338825325,0.8279421999389802,0.307021239786811,7.83699759005447e-14
14,2.823529411764706,0.16265556091063238,1.5624762880681204,0.307021239786811,5.108934156611383e-14
14,3.1764705882352944,0.16507031565123353,1.5324975135794643,0.307021239786811,7.740245651006787e-14
14,3.5294117647058827,0.2674657128311517,0.7594217075376177,0.307021239786811,4.699441380614598e-14
14,3.882352941176471,0.3056983162623611,0.6035556845888629,0.307021239786811,7.636708830409871e-14
14,4.235294117647059,0.17219297210741655,1.4489686949537588,0.307021239786811,4.1881600936715523e-14
14,4.588235294117648,0.15852908170911015,1.6158196700002532,0.307021239786811,7.52536460973967e-14
14,4.9411764705882355,0.22698236375609318,0.9816989230449854,0.307021239786811,3.6282070912091257e-14
14,5.294117647058824,0.37140941652716647,0.41063822816252493,0.307021239786811,7.40090306058768e-14
14,5.647058823529412,0.18700046135598186,1.295682843318337,0.307021239786811,3.003813119145546e-14
14,6.0,0.155738393295003,1.6534974634329196,0.307021239786811,7.274472321944874e-14
15,0.0,0.3441959517566239,0.48159664472953984,0.307021239786811,7.879878599363184e-14
15,0.35294117647058826,0.18018344309391066,1.3631225454131934,0.307021239786811,3.287958074451095e-14
15,0.7058823529411765,0.1564572165238829,1.643663930904271,0.307021239786811,7.978562372984544e-14
15,1.0588235294117647,0.20941567385048115,1.1048866331443727,0.307021239786811,3.9693167620575686e-14
15,1.411764705882353,0.3985634407256848,0.3494929991199065,0.307021239786811,8.017819902032252e-14
15,1.7647058823529413,0.1989035240424083,1.1890103833824874,0.307021239786811,4.43062698166939e-14
15,2.1176470588235294,0.15572036290611355,1.653745287078958,0.307021239786811,8.018048549777283e-14
15,2.4705882352941178,0.1873226589743208,1.2926168720598723,0.307021239786811,4.821956913354359e-14
15,2.823529411764706,0.3725181505199192,0.40796703213889796,0.307021239786811,7.988415873858775e-14
15,3.1764705882352944,0.2263900174894621,0.9855413446313763,0.307021239786811,5.1606118258494584e-14
15,3.5294117647058827,0.1584477564685773,1.616898887710427,0.307021239786811,7.920608688939788e-14
15,3.882352941176471,0.17240698749148595,1.4465656967144405,0.307021239786811,5.421263054073458e-14
15,4.235294117647059,0.3067944229056584,0.5996599348697531,0.307021239786811,7.835683494391738e-14
15,4.588235294117648,0.2666017498958213,0.7634604182321072,0.307021239786811,5.618680856522986e-14
15,4.9411764705882355,0.16491727802926023,1.5343713937436596,0.307021239786811,7.718243564736757e-14
15,5.294117647058824,0.16278680674996118,1.5608240365098223,0.307021239786811,5.795225424792021e-14
15,5.647058823529412,0.25430365772322977,0.8239249767903916,0.307021239786811,7.593713607931025e-14
