step,lambda,psi,risk,distance,grad,state,dlam,dpsi,lam_drift,psi_drift,lam_restore,psi_restore,lam_rot,psi_rot,lam_nonlin,psi_nonlin,lam_damp,psi_damp,lam_barrier,dist_push,potential
136,1.3042590293593772,0.8733590037711404,0.046672079896402666,1.1955673127079285,-5.7372719601545e-07,NEXIT,-2.657852075359948e-06,3.322445119418368e-06,0.01,0.0055,-0.0021834681266903644,-0.0074699581854538,-0.006402821301817543,0.0029112908355871524,-2.1419252016559827e-07,-4.557132541959727e-06,0.0014001796087079604,0.0009334530724719736,1.5974622339327553e-05,0.0,0.5066401254112152
137,1.3042572458767914,0.8733608391835054,0.0466714842163075,1.1955682625264568,-5.956800951667507e-07,NEXIT,-2.743819362888831e-06,2.8237113307851783e-06,0.01,0.0055,-0.0021833126423439464,-0.007470260527959663,-0.006403080452536853,0.002911083523125262,-2.1414676559911806e-07,-4.557685906759825e-06,0.00140016239689208,0.0009334415979280533,1.597418082441028e-05,0.0,0.5066390448261819
138,1.304255435508491,0.8733623758998275,0.04667087674480992,1.1955691655959455,-6.074714975767836e-07,NEXIT,-2.7851820006983574e-06,2.3641789571266034e-06,0.01,0.0055,-0.002183152128911221,-0.0074705174856907605,-0.006403300702020651,0.0029108695052149614,-2.140995379532385e-07,-4.558156240924081e-06,0.001400144526489225,0.0009334296843261499,1.5973725041648804e-05,0.0,0.506637889176303
139,1.3042536233604296,0.8733636392073856,0.04667026630861791,1.195570018111753,-6.104361920111767e-07,NEXIT,-2.787920094579647e-06,1.9435500893370556e-06,0.01,0.0055,-0.0021829891957641867,-0.007470732625975852,-0.0064034851079793,0.0029106522610189154,-2.140516054601586e-07,-4.558550057527725e-06,0.0014001263023442976,0.0009334175348961985,1.5973262401333963e-05,0.0,0.5066366828808194
140,1.3042518309207312,0.8733646539316292,0.04666966048969555,1.1955708174129593,-6.058189223612231e-07,NEXIT,-2.75759953610271e-06,1.5611142209579626e-06,0.01,0.0055,-0.002182826102438662,-0.007470909489033988,-0.006403636704886275,0.002910434803251549,-2.1400363301011977e-07,-4.558873824244337e-06,0.0014001079892585373,0.0009334053261723582,1.5972799319618194e-05,0.0,0.5066354474130348
141,1.3042500763322924,0.8733654442122709,0.04666906571685171,1.1955715618477694,-5.947728438371325e-07,NEXIT,-2.6993668289664768e-06,1.2158163718279345e-06,0.01,0.0055,-0.0021826647828658017,-0.007471051550428097,-0.0064037584717955105,0.002910219710487736,-2.139561893452678e-07,-4.559133893900027e-06,0.0014000898146908664,0.000933393209793911,1.5972341287441913e-05,0.0,0.5066342014756726
142,1.304248374665066,0.8733660333198638,0.04666848735757079,1.195572250646605,-5.783592809255333e-07,NEXIT,-2.6179495790581348e-06,9.063193736805588e-07,0.01,0.0055,-0.002182506869906313,-0.007471162189717936,-0.0064038533054725155,0.0029100091598750844,-2.1390975434849897e-07,-4.559336446433459e-06,0.0014000719715055513,0.0009333813143370343,1.59718929403305e-05,0.0,0.506632961183301
143,1.3042467381848821,0.873366443509146,0.046667929808972705,1.1955728838032513,-5.575485980818806e-07,NEXIT,-2.5176618211563427e-06,6.310604342471939e-07,0.01,0.0055,-0.0021823537198559315,-0.007471244664780946,-0.006403923998383667,0.0029098049598079087,-2.1386472632409503e-07,-4.559487441299678e-06,0.0014000546207271235,0.0009333697471514158,1.5971458128110172e-05,0.0,0.5066317402486537
144,1.3042451766161598,0.8733666959055413,0.04666739658695994,1.1955734619642877,-5.332220127662879e-07,NEXIT,-2.402413419016694e-06,3.883021465726647e-07,0.01,0.0055,-0.002182206436639389,-0.0074713020912804545,-0.006403973221097532,0.0029096085821858518,-2.1382142918289134e-07,-4.559592579370087e-06,0.001400037894269181,0.0009333585961794541,1.5971039983732213e-05,0.0,0.506630550170098
145,1.304243697396315,0.8733668104213392,0.04666689041276774,1.1955739863268984,-5.06174192199671e-07,NEXIT,-2.2757228381187855e-06,1.7617815078248972e-07,0.01,0.0055,-0.002182065895454379,-0.007471337426775786,-0.006404003508664959,0.002909421193939172,-2.1378011945910298e-07,-4.559657273404272e-06,0.001400021897608798,0.0009333479317391988,1.5970640990523227e-05,0.0,0.5066294004178811
146,1.304242305920091,0.8733668056982369,0.04666641329627981,1.1955744585450412,-4.771164879291412e-07,NEXIT,-2.140732652487076e-06,-7.266311264058495e-09,0.01,0.0055,-0.002181932765668344,-0.007471353458987501,-0.006404017250560713,0.002909243687557792,-2.1374099309918484e-07,-4.559686626200206e-06,0.0014000067123830322,0.0009333378082553548,1.5970263047298622e-05,0.0,0.5066282986171459
147,1.3042410057724059,0.8733666990730926,0.046665966615600116,1.195574880643867,-4.4668067969433345e-07,NEXIT,-2.000227207866248e-06,-1.6403868342536668e-07,0.01,0.0055,-0.002181807532808182,-0.0074713527977531705,-0.0064040166837884315,0.0029090767104109094,-2.1370419197493571e-07,-4.559685415567723e-06,0.0013999923988883942,0.0009333282659255962,1.5969907530883748e-05,0.0,0.50662725072604
148,1.304239798948657,0.8733665065639306,0.04666555119249188,1.1955752549421923,-4.154231082326154e-07,NEXIT,-1.8566519214152112e-06,-2.9616794158674256e-07,0.01,0.0055,-0.0021816905195165257,-0.007471337870232973,-0.006404003888771119,0.0029089206926887013,-2.136698100835814e-07,-4.559658085312284e-06,0.0013999789984680034,0.0009333193323120023,1.5969575355683868e-05,0.0,0.5066262612075397
149,1.3042386860617161,0.8733662428734238,0.046665167363397375,1.195575583982771,-3.838290945079592e-07,NEXIT,-1.7121337549903496e-06,-4.056777027573906e-07,0.01,0.0055,-0.0021815819053791216,-0.007471310918950286,-0.006403980787671672,0.002908775873838829,-2.1363789940713758e-07,-4.559608741462686e-06,0.0013999665357747565,0.0009333110238498377,1.5969267030032552e-05,0.0,0.5066253331938859
150,1.3042376665351225,0.8733659214072824,0.04666481504584842,1.1955758704700465,-3.5231754895448386e-07,NEXIT,-1.568502451765052e-06,-4.945632943807298e-07,0.01,0.0055,-0.0021814817455544475,-0.007471274002279338,-0.006403949144810861,0.0029086423274059304,-2.136084754115065e-07,-4.559541153025128e-06,0.0013999550209019213,0.0009333033472679475,1.596898270912424e-05,0.0,0.5066244686427741
151,1.3042367387822076,0.8733655543051715,0.04666449380015619,1.1955761172150337,-3.212456922280227e-07,NEXIT,-1.4273121769514018e-06,-5.647724784131484e-07,0.01,0.0055,-0.002181389988161024,-0.007471228997019547,-0.0064039105688738955,0.002908519984214699,-2.135815221731206e-07,-4.559458756596635e-06,0.0013999444513754526,0.0009332963009169684,1.5968722244406297e-05,0.0,0.5066236684846668
152,1.3042359003710948,0.8733651524819793,0.046664202886343195,1.1955763270869393,-2.909138129975064e-07,NEXIT,-1.2898632504411962e-06,-6.181895264552664e-07,0.01,0.0055,-0.00218130649039868,-0.0074711776027240155,-0.006403866516620584,0.0029084086538649066,-2.135569971271681e-07,-4.559364664222162e-06,0.0013999348140046857,0.0009332898760031239,1.596848522936503e-05,0.0,0.5066229327607842
153,1.3042351481756875,0.873364725677454,0.04666394131633969,1.1955765029711138,-2.615700035041302e-07,NEXIT,-1.1572237034803607e-06,-6.566223465319767e-07,0.01,0.0055,-0.002181231033398532,-0.007471121347477113,-0.006403818297837524,0.0029083080445313756,-2.1353483543690991e-07,-4.559261673930422e-06,0.0013999260865902958,0.0009332840577268639,1.5968271041692695e-05,0.0,0.5066222607515131
154,1.3042344785129065,0.8733642825124134,0.04666370790151983,1.1955766477329093,-2.3341481986127732e-07,NEXIT,-1.0302504324111387e-06,-6.817923703020647e-07,0.01,0.0055,-0.002181163335811875,-0.007471061594843574,-0.006403767081294491,0.0029082177810825006,-2.1351495398810396e-07,-4.559152282434614e-06,0.0013999182394901907,0.0009332788263267938,1.5968078881866466e-05,0.0,0.5066216510951137
155,1.3042338872665624,0.8733638305499161,0.04666350129569599,1.1955767641870074,-2.066058238381352e-07,NEXIT,-9.096097600154808e-07,-6.953269190312266e-07,0.01,0.0055,-0.0021811030661615847,-0.007470999551737881,-0.006403713901489611,0.0029081374215487797,-2.134972550164306e-07,-4.559038699533049e-06,0.0013999112370455947,0.0009332741580303966,1.596790780820803e-05,0.0,0.5066211018967437
156,1.3042333699983504,0.8733633763599601,0.04666332003372707,1.195576855071789,-1.8126196892065405e-07,NEXIT,-7.95797249330645e-07,-6.987537784814042e-07,0.01,0.0055,-0.002181049853990615,-0.007470936276988256,-0.006403659665989933,0.0029080664719874872,-2.134816293789504e-07,-4.558922863792301e-06,0.0013999050388708797,0.0009332700259139198,1.5967756768523716e-05,0.0,0.5066206108279232
157,1.30423292204653,0.8733629255864381,0.04666316256592298,1.19557692302831,-1.5746780408776306e-07,NEXIT,-6.891566464937497e-07,-6.934977260607397e-07,0.01,0.0055,-0.0021810032998515316,-0.0074708726903944195,-0.006403605163195216,0.0029080043998020422,-2.134679594832605e-07,-4.558806459141617e-06,0.0013998996010118122,0.0009332664006745415,1.596762462845127e-05,0.0,0.5066201752166637
158,1.3042325386129234,0.8733624830152388,0.04666302728845344,1.1955769705834678,-1.3527746954566933e-07,NEXIT,-5.898978565221059e-07,-6.808787682511738e-07,0.01,0.0055,-0.0021809629841877043,-0.007470809582101346,-0.006403551070372581,0.0029079506455836055,-2.1345612188987735e-07,-4.558690932050302e-06,0.0013998948769776895,0.0009332632513184597,1.596751019665818e-05,0.0,0.5066197921285567
159,1.3042322148389,0.8733620526425293,0.04666291256998238,1.195577000136942,-1.1471847105593014e-07,NEXIT,-4.981138820278527e-07,-6.62111860698345e-07,0.01,0.0055,-0.0021809284751631063,-0.007470747622133437,-0.006403497961828659,0.0029079046335508084,-2.1344598960510962e-07,-4.55857750900096e-06,0.001399890818653603,0.0009332605457690688,1.5967412247054274e-05,0.0,0.5066194584391834
160,1.3042319458710605,0.8733616377423945,0.04666281677476518,1.1955770139515183,-9.579521720315398e-08,NEXIT,-4.1379667627053425e-07,-6.383078997645661e-07,0.01,0.0055,-0.002180899335501003,-0.007470687369954111,-0.006403446317103522,0.002907865780668004,-2.1343743408256572e-07,-4.558467214009782e-06,0.0013998873770994715,0.0009332582513996477,1.5967329538190452e-05,0.0,0.5066191708982549
161,1.3042317269173367,0.8733612409331315,0.04666273828244867,1.195577014146422,-7.849231650758348e-08,NEXIT,-3.3685188272194127e-07,-6.10475789265038e-07,0.01,0.0055,-0.002180875128395443,-0.007470629283935238,-0.006403396529087346,0.0029078335045272575,-2.134303269524037e-07,-4.558360885981004e-06,0.0013998845032429552,0.0009332563354953036,1.596726083002568e-05,0.0,0.5066189261859309
162,1.3042315532942446,0.8733608642416197,0.04666267550482195,1.1955770026932937,-6.277762672202147e-08,NEXIT,-2.671124492893169e-07,-5.795254027071359e-07,0.01,0.0055,-0.0021808554225602995,-0.007470573730638417,-0.006403348911975785,0.0029078072300803993,-2.1342454149759223e-07,-4.558259195715323e-06,0.0013998821484734602,0.0009332547656489735,1.5967204898246446e-05,0.0,0.5066187209617901
163,1.3042314204660157,0.8733605091652902,0.04666262689976251,1.1955769814144834,-4.860505943560245e-08,NEXIT,-2.043511212636866e-07,-5.462712762893326e-07,0.01,0.0055,-0.002180839796482008,-0.007470520993826771,-0.0064033037089943744,0.002907786395309344,-2.134199538967847e-07,-4.558162662422829e-06,0.0013998802651446584,0.000933253510096439,1.5967160546326797e-05,0.0,0.506618551906945
164,1.304231324076327,0.8733601767313158,0.04666259098262136,1.1955769519833368,-3.591714115014355e-08,NEXIT,-1.4829182888012517e-07,-5.114368836209911e-07,0.01,0.0055,-0.0021808278419414105,-0.007470471283140633,-0.0064032610998348265,0.0029077704559218806,-2.1341644425313024e-07,-4.5580716696182215e-06,0.0013998788069928753,0.0009332525379952503,1.5967126615514817e-05,0.0,0.5066184157597997
165,1.3042312599733294,0.8733598675527333,0.046662566335284913,1.195576915926186,-2.464733644957917e-08,NEXIT,-9.861999633353733e-08,-4.756593577127412e-07,0.01,0.0055,-0.00218081916686943,-0.007470424742384223,-0.006403221207757905,0.0029077588891592396,-2.1341389742809133e-07,-4.557986480301391e-06,0.0013998777294786408,0.0009332518196524273,1.596710199292943e-05,0.0,0.5066183093459545
166,1.3042312242286545,0.8733595818812822,0.04666255161314427,1.1955768746257769,-1.472214064546229e-08,NEXIT,-5.499180784416228e-08,-4.394945401883961e-07,0.01,0.0055,-0.002180813397599648,-0.0074703814573826716,-0.006403184106328004,0.0029077511967995308,-2.1341220369881155e-07,-4.557907251349009e-06,0.0013998769900585473,0.0009332513267056983,1.5967085617946514e-05,0.0,0.5066182296027556
167,1.3042312131510467,0.873359319656819,0.046662545550193224,1.1955768293258777,-6.06295104399468e-09,NEXIT,-1.7042473395677277e-08,-4.034222509269889e-07,0.01,0.0055,-0.0021808101805788982,-0.007470341463379509,-0.006403149825753864,0.0029077469074385307,-2.134112592569686e-07,-4.557834047062661e-06,0.001399876548394328,0.0009332510322628854,1.596707648704785e-05,0.0,0.5066181735989769
168,1.3042312232952444,0.8733590805532239,0.04666254696246733,1.195576781136852,1.412274103218536e-09,NEXIT,1.5606457849317744e-08,-3.678516847666893e-07,0.01,0.0055,-0.0021808091835942033,-0.007470304751954669,-0.006403118358818287,0.0029077455781256045,-2.1341096656621017e-07,-4.5577668518371455e-06,0.0013998763665057966,0.0009332509110038645,1.5967073657298364e-05,0.0,0.5066181385501104
169,1.304231251466689,0.8733588640207692,0.04666255475002257,1.1955767310419838,7.787555239557875e-09,NEXIT,4.334068390948506e-08,-3.331268532948345e-07,0.01,0.0055,-0.0021808100965719965,-0.007470271277451349,-0.006403089666386869,0.002907746795429329,-2.134112345945499e-07,-4.5577055819279435e-06,0.0013998764088740197,0.0009332509392493465,1.5967076248610387e-05,0.0,0.5066181218297229
170,1.3042312947226167,0.8733586693249681,0.04666256789764424,1.1955766799043757,1.314762167192729e-08,NEXIT,6.654758112775188e-08,-2.995320017924914e-07,0.01,0.0055,-0.0021808126320020027,-0.0074702409629077,-0.006403063682492313,0.00290775017600267,-2.1341197893704593e-07,-4.5576500963107576e-06,0.001399876642500677,0.0009332510950004514,1.596708344494342e-05,0.0,0.5066181209773123
171,1.3042313503700413,0.8733584955819564,0.046662585474459714,1.195576628474256,1.757681547531753e-08,NEXIT,8.561142257566541e-08,-2.672969410644861e-07,0.01,0.0055,-0.002180816525035498,-0.0074702137054955394,-0.006403040318996175,0.0029077553667139974,-2.1341312184330015e-07,-4.557600206637391e-06,0.0013998770369293271,0.0009332513579528847,1.5967094494580568e-05,0.0,0.5066181337030851
172,1.3042314159611033,0.8733583417904975,0.046662606632619785,1.1955765773965477,2.115816007119964e-08,NEXIT,1.0090932593815845e-07,-2.3660224444856798e-07,0.01,0.0055,-0.0021808215333037183,-0.007470189381473909,-0.006403019469834778,0.002907762044404958,-2.1341459216315264e-07,-4.557555686302602e-06,0.0013998775642337913,0.0009332517094891944,1.5967108709611183e-05,0.0,0.5066181578900392
173,1.3042314892862203,0.8733582068607232,0.04666263060519854,1.1955765272185759,2.3972578755415697e-08,NEXIT,1.1280787244047553e-07,-2.0758426831580992e-07,0.01,0.0055,-0.002180827436499291,-0.007470167850669663,-0.00640300101485971,0.0029077699153323877,-2.1341632522310252e-07,-4.557516278644448e-06,0.0013998781989785936,0.0009332521326523958,1.5967125464741594e-05,0.0,0.5066181915937222
174,1.3042315683654409,0.8733580896397471,0.046662656703449656,1.1955764783978002,2.6098251115769244e-08,NEXIT,1.2166033923769804e-07,-1.8033996309393258e-07,0.01,0.0055,-0.0021808340357598287,-0.007470148960501253,-0.006402984823286788,0.0029077787143464385,-2.134182626448877e-07,-4.557481704307949e-06,0.0013998789181559562,0.0009332526121039708,1.596714419554467e-05,0.0,0.5066182330400024
175,1.3042316514383585,0.8733579889343056,0.046662684313544436,1.195576431309479,2.7610094779917382e-08,NEXIT,1.2780448880569525e-07,-1.549314485093994e-07,0.01,0.0055,-0.002180841152889674,-0.007470132549564608,-0.0064029707567696634,0.002907788203852899,-2.1342035211673937e-07,-4.55745166780683e-06,0.0013998797011034896,0.0009332531340689931,1.596716439625039e-05,0.0,0.5066182806211688
176,1.3042317369529177,0.8733579035305885,0.04666271289290512,1.1955763862541882,2.8579360683567145e-08,NEXIT,1.3156086042855763e-07,-1.3139033398703193e-07,0.01,0.0055,-0.0021808486294522633,-0.007470118450802792,-0.0064029586721166785,0.0029077981726030174,-2.1342254712680048e-07,-4.557425863323234e-06,0.001399880529406333,0.0009332536862708887,1.5967185617169474e-05,0.0,0.5066183328906456
177,1.3042318235534,0.8733578322114379,0.046662741966234905,1.1955763434651223,2.907332978530075e-08,NEXIT,1.3323151112677067e-07,-1.0972177016575161e-07,0.01,0.0055,-0.0021808563257625924,-0.007470106494282399,-0.006402948423670627,0.002907808434350123,-2.1342480666732303e-07,-4.557403979787483e-06,0.0013998813867871535,0.0009332542578581024,1.5967207461833653e-05,0.0,0.5066183885565859
178,1.3042319100678512,0.8733577737710928,0.04666277112133488,1.195576303115129,2.9155099973143805e-08,NEXIT,1.33099155549223e-07,-8.990822329419789e-08,0.01,0.0055,-0.002180864119806003,-0.007470096509601317,-0.0064029398653725565,0.002907818826408004,-2.1342709491730991e-07,-4.557385705283158e-06,0.0013998822589870472,0.0009332548393246981,1.5967229583926968e-05,0.0,0.5066184464745811
179,1.3042319954951784,0.8733577270276633,0.04666280000478851,1.1955762653234296,2.8883453628836264e-08,NEXIT,1.3142665721992253e-07,-7.191296837877337e-08,0.01,0.0055,-0.0021808719061066073,-0.007470088327953,-0.006402932852531142,0.002907829208142143,-2.1342938091042087e-07,-4.557370730823512e-06,0.0013998831336400463,0.0009332554224266976,1.5967251684074218e-05,0.0,0.5066185056396995
