x,y,z
-5.949538747311931,-4.621457704395564,25.95728879640899
-5.936361846130191,-4.6290960792519265,25.915612028720233
-5.923393121465812,-4.636946588775397,25.87403173122653
-5.910632605430371,-4.645007804048595,25.832549658718772
-5.898080315638361,-4.653278317006132,25.791167549746795
-5.885736255544856,-4.661756740445331,25.749887127025236
-5.873600414934537,-4.670441708030444,25.708710098164104
-5.861672771129131,-4.679331874299847,25.6676381579291
-5.849953287858601,-4.688425914626242,25.626672985541852
-5.8384419159796215,-4.697722525199195,25.585816245908127
-5.827138593953844,-4.707220422995554,25.545069590339715
-5.816043248171673,-4.71691834573977,25.504434656951567
-5.805155793271402,-4.726815051856595,25.46391307105319
-5.794476132453367,-4.736909320416606,25.423506445533295
-5.784004157789281,-4.747199951074547,25.38321638123872
-5.773739750526272,-4.75768576400107,25.343044467346072
-5.763682781385672,-4.768365599807987,25.302992281726677
-5.753833110970402,-4.779238319413721,25.263061391515706
-5.744190590871802,-4.790302803572138,25.223253354977317
-5.7347550626893415,-4.801557953372216,25.18356971951418
-5.725526358601095,-4.813002690001893,25.14401202254783
-5.716504301809156,-4.824635954562737,25.104581792170972
-5.707688706821558,-4.836456707953558,25.065280547500983
-5.699079379729443,-4.848463930748578,25.026109799028593
-5.690676118479093,-4.860656623070774,24.987071048960395
-5.68247871313899,-4.873033804460323,24.948165791556185
-5.67448694616164,-4.885594513738621,24.90939551346027
-5.666700592640296,-4.89833780886779,24.870761694027745
-5.65911942063124,-4.911262766730421,24.83226580575644
-5.651743192059126,-4.924368482276483,24.793909315641496
-5.6445716620052915,-4.937654069389132,24.755693683981796
-5.637604579114571,-4.951118660545732,24.71762036495349
-5.630841685982555,-4.964761406490624,24.679690807155698
-5.62428271939263,-4.978581476059357,24.641906453922502
-5.617927410548039,-4.992578055999472,24.604268743629756
-5.611775485299033,-5.006750350787818,24.5667791099972
-5.605826664365154,-5.021097582444408,24.529438982386527
-5.600080663552376,-5.035618990343466,24.492249786094106
-5.594537193965226,-5.050313831021484,24.455212942639353
-5.5891959622593665,-5.065181377915886,24.418329870102877
-5.584056671399637,-5.080220920352478,24.381601984073647
-5.579119020105296,-5.09543176444777,24.345030697020615
-5.574382703130208,-5.110813232777444,24.308617418668565
-5.569847411599053,-5.126364663952892,24.272363556443494
-5.565512833199021,-5.142085412400208,24.23627051574557
-5.561378652366868,-5.157974848136609,24.200339700218265
-5.55744455047136,-5.174032356544185,24.16457251201419
-5.553710205990943,-5.190257338141642,24.128970352056548
-5.550175294686674,-5.206649208353986,24.093534620296783
-5.546839489770458,-5.223207397280021,24.058266715968962
-5.54370246209156,-5.239931349407382,24.023168037860255
-5.540763880674422,-5.256820522540871,23.988239984892946
-5.5380234123950105,-5.2738743886178145,23.95348395594467
-5.535480722149736,-5.291092433425455,23.918901350105383
-5.533135473115226,-5.308474156106318,23.884493567014886
-5.530987326894967,-5.326019068901184,23.850262007100913
-5.529035943661585,-5.343726696889847,23.816208071814508
-5.527280982294657,-5.361596577730307,23.78233316386173
-5.525722100514113,-5.379628261396277,23.748638687432127
-5.524358955009201,-5.3978213099128425,23.715126048424686
-5.523191201563004,-5.416175297090947,23.681796654670098
-5.522218495184132,-5.434689808226697,23.64865191615385
-5.5214404904892325,-5.453364439057404,23.615693245321097
-5.520856841503138,-5.4721987963961665,23.582922057187073
-5.520467201748358,-5.491192497911517,23.550339769541832
-5.52027122443972,-5.510345171587722,23.51794780318804
-5.52026856258739,-5.529656455437302,23.485747582147564
-5.520458869095733,-5.549125997212166,23.453740533864835
-5.520841796858075,-5.568753454113174,23.421928089407423
-5.521416998847318,-5.588538492497875,23.390311683664468
-5.5221841282024355,-5.608480787587165,23.358892755541913
-5.523142838310855,-5.628580023170628,23.32767274815511
-5.524292782891352,-5.648835891289991,23.296653109016656
-5.525633616225051,-5.669248091254597,23.265835290132483
-5.5271649930572915,-5.689816330080412,23.235220748284725
-5.528886568633165,-5.710540322323813,23.204810945232314
-5.530797998821466,-5.731419789509351,23.174607347854742
-5.53289894017553,-5.752454459815412,23.144611428327803
-5.535189049990161,-5.773644067757874,23.11482466429725
-5.537667986354727,-5.79498835387255,23.085248539049438
-5.540335408202358,-5.816487064395859,23.05588454167982
-5.543190975355336,-5.838139950944247,23.026734167258674
-5.546234348566584,-5.859946770191818,22.997798916994967
-5.5494651895574165,-5.881907283546544,22.969080298397213
-5.552883161120952,-5.904021256310801,22.940579825244257
-5.556487927112708,-5.9262884576468995,22.912299017848603
-5.560279152411398,-5.948708660734825,22.88423940338733
-5.564256502990105,-5.97128164208333,22.85640251592227
-5.568419645936601,-5.994007181187807,22.828789896545448
